,ROMol,AAScore,trajectory_num,rank_num,lead_num,conf_num,num_heavyatoms,AAScore_LE
2113,<rdkit.Chem.rdchem.Mol object at 0x14b2319bb3c0>,573.4488249698904,trajectory_00,rank_00,lead_0226,confid_6,27,21.238845369255202
1977,<rdkit.Chem.rdchem.Mol object at 0x14b2319a7740>,573.754911397918,trajectory_00,rank_00,lead_0354,confid_14,28,20.49124683563993
2453,<rdkit.Chem.rdchem.Mol object at 0x14b231967ac0>,573.8764018854,trajectory_00,rank_01,lead_0122,confid_18,27,21.254681551311112
5546,<rdkit.Chem.rdchem.Mol object at 0x14b231756970>,574.1213169154765,trajectory_01,rank_01,lead_0127,confid_1,27,21.263752478350984
1961,<rdkit.Chem.rdchem.Mol object at 0x14b2319a00b0>,574.3668384441329,trajectory_00,rank_00,lead_0027,confid_4,26,22.091032247851267
2634,<rdkit.Chem.rdchem.Mol object at 0x14b231981b30>,575.8409805723535,trajectory_00,rank_01,lead_0006,confid_2,27,21.327443724901983
3009,<rdkit.Chem.rdchem.Mol object at 0x14b231938200>,577.2845260784947,trajectory_05,rank_00,lead_0221,confid_10,27,21.38090837327758
2271,<rdkit.Chem.rdchem.Mol object at 0x14b2319cf9e0>,577.9920042876191,trajectory_00,rank_00,lead_0212,confid_5,27,21.40711126991182
4813,<rdkit.Chem.rdchem.Mol object at 0x14b2317733c0>,578.6950911179796,trajectory_03,rank_01,lead_0348,confid_6,30,19.28983637059932
5062,<rdkit.Chem.rdchem.Mol object at 0x14b231796270>,580.229417702653,trajectory_01,rank_00,lead_0081,confid_12,27,21.48997843343159
1202,<rdkit.Chem.rdchem.Mol object at 0x14b231a6feb0>,580.4370945675406,trajectory_04,rank_00,lead_0445,confid_4,27,21.49767016916817
111,<rdkit.Chem.rdchem.Mol object at 0x14b231910dd0>,581.4583767558031,trajectory_02,rank_00,lead_0367,confid_11,27,21.535495435400115
1365,<rdkit.Chem.rdchem.Mol object at 0x14b231a8b740>,581.5637992253664,trajectory_04,rank_00,lead_0005,confid_4,28,20.77013568662023
2658,<rdkit.Chem.rdchem.Mol object at 0x14b2319865f0>,582.8335338320517,trajectory_00,rank_01,lead_0015,confid_19,27,21.586427178964875
3361,<rdkit.Chem.rdchem.Mol object at 0x14b231824e40>,584.2130909027103,trajectory_05,rank_00,lead_0219,confid_11,28,20.864753246525368
3882,<rdkit.Chem.rdchem.Mol object at 0x14b2317f05f0>,584.3985782415496,trajectory_03,rank_00,lead_0061,confid_7,28,20.871377794341054
1334,<rdkit.Chem.rdchem.Mol object at 0x14b231a85970>,584.435175570921,trajectory_04,rank_00,lead_0240,confid_4,27,21.645747243367445
2105,<rdkit.Chem.rdchem.Mol object at 0x14b2319b50b0>,584.4807791402458,trajectory_00,rank_00,lead_0273,confid_6,27,21.647436264453546
5726,<rdkit.Chem.rdchem.Mol object at 0x14b2316ef970>,585.0308951421933,trajectory_01,rank_01,lead_0499,confid_14,29,20.173479142834253
1156,<rdkit.Chem.rdchem.Mol object at 0x14b231a69a50>,585.7205891250516,trajectory_04,rank_00,lead_0492,confid_14,27,21.693355152779688
260,<rdkit.Chem.rdchem.Mol object at 0x14b231e8bb30>,586.0620394783512,trajectory_02,rank_00,lead_0442,confid_11,26,22.540847672244276
1345,<rdkit.Chem.rdchem.Mol object at 0x14b231a85e40>,586.3203389390285,trajectory_04,rank_00,lead_0178,confid_6,27,21.715568108852906
1067,<rdkit.Chem.rdchem.Mol object at 0x14b231db92e0>,587.8363286059717,trajectory_04,rank_00,lead_0208,confid_16,28,20.99415459307042
2781,<rdkit.Chem.rdchem.Mol object at 0x14b231995c80>,588.3327652565706,trajectory_00,rank_01,lead_0085,confid_4,26,22.62818327909887
5620,<rdkit.Chem.rdchem.Mol object at 0x14b2316e0a50>,589.1607435240725,trajectory_01,rank_01,lead_0309,confid_4,28,21.04145512585973
2175,<rdkit.Chem.rdchem.Mol object at 0x14b2319c0f20>,589.331125976408,trajectory_00,rank_00,lead_0447,confid_11,28,21.047540213443142
3305,<rdkit.Chem.rdchem.Mol object at 0x14b231821580>,589.4190247288568,trajectory_05,rank_00,lead_0124,confid_11,27,21.830334249216918
2196,<rdkit.Chem.rdchem.Mol object at 0x14b2319c4890>,589.4930939633391,trajectory_00,rank_00,lead_0154,confid_6,29,20.327348067701347
1367,<rdkit.Chem.rdchem.Mol object at 0x14b231a8b820>,590.0891417229116,trajectory_04,rank_00,lead_0410,confid_6,28,21.074612204389698
1995,<rdkit.Chem.rdchem.Mol object at 0x14b2319a7f20>,591.378210174831,trajectory_00,rank_00,lead_0382,confid_15,27,21.90289667314189
2812,<rdkit.Chem.rdchem.Mol object at 0x14b23199ba50>,592.0255311556531,trajectory_00,rank_01,lead_0422,confid_1,27,21.92687152428345
5297,<rdkit.Chem.rdchem.Mol object at 0x14b231733ac0>,593.2841954111303,trajectory_01,rank_00,lead_0236,confid_7,28,21.188721264683227
2346,<rdkit.Chem.rdchem.Mol object at 0x14b2319d8b30>,593.4670565088888,trajectory_00,rank_00,lead_0024,confid_11,27,21.980261352181067
5491,<rdkit.Chem.rdchem.Mol object at 0x14b231752120>,593.5030333290315,trajectory_01,rank_01,lead_0287,confid_1,27,21.981593827001166
192,<rdkit.Chem.rdchem.Mol object at 0x14b231eaf510>,593.7537211277299,trajectory_02,rank_00,lead_0229,confid_15,27,21.990878560286294
4621,<rdkit.Chem.rdchem.Mol object at 0x14b2317d4e40>,595.0431633220202,trajectory_03,rank_01,lead_0173,confid_6,29,20.518729769724835
4709,<rdkit.Chem.rdchem.Mol object at 0x14b231763580>,595.1793907395908,trajectory_03,rank_01,lead_0457,confid_0,29,20.52342726688244
4918,<rdkit.Chem.rdchem.Mol object at 0x14b231781270>,595.2478329442016,trajectory_01,rank_00,lead_0415,confid_4,29,20.525787342903502
2796,<rdkit.Chem.rdchem.Mol object at 0x14b23199b350>,596.3205686813684,trajectory_00,rank_01,lead_0425,confid_11,27,22.08594698819883
4188,<rdkit.Chem.rdchem.Mol object at 0x14b231817dd0>,597.3337779018809,trajectory_03,rank_00,lead_0154,confid_14,27,22.123473255625218
3384,<rdkit.Chem.rdchem.Mol object at 0x14b23182a890>,598.5365125899963,trajectory_05,rank_01,lead_0102,confid_8,27,22.168018984814676
5089,<rdkit.Chem.rdchem.Mol object at 0x14b231796e40>,599.4706221478593,trajectory_01,rank_00,lead_0494,confid_3,26,23.056562390302282
1376,<rdkit.Chem.rdchem.Mol object at 0x14b231a8bc10>,599.5080449424213,trajectory_04,rank_00,lead_0155,confid_10,27,22.204001664534122
4079,<rdkit.Chem.rdchem.Mol object at 0x14b23180ad60>,600.4400793165746,trajectory_03,rank_00,lead_0320,confid_18,28,21.444288547020523
1071,<rdkit.Chem.rdchem.Mol object at 0x14b231db94a0>,601.2050347676433,trajectory_04,rank_00,lead_0418,confid_16,27,22.266853139542345
5605,<rdkit.Chem.rdchem.Mol object at 0x14b2316e03c0>,601.3604746376719,trajectory_01,rank_01,lead_0131,confid_0,29,20.736568090954204
1208,<rdkit.Chem.rdchem.Mol object at 0x14b231a74190>,601.3831032514025,trajectory_04,rank_00,lead_0247,confid_10,27,22.273448268570466
5164,<rdkit.Chem.rdchem.Mol object at 0x14b23171ff90>,601.9293583912087,trajectory_01,rank_00,lead_0339,confid_8,28,21.49747708540031
5712,<rdkit.Chem.rdchem.Mol object at 0x14b2316ef350>,603.0202204569401,trajectory_01,rank_01,lead_0076,confid_10,28,21.536436444890718
5348,<rdkit.Chem.rdchem.Mol object at 0x14b23173d190>,603.0265058078186,trajectory_01,rank_00,lead_0019,confid_16,32,18.84457830649433
2170,<rdkit.Chem.rdchem.Mol object at 0x14b2319c0cf0>,603.3802766874209,trajectory_00,rank_00,lead_0144,confid_10,27,22.34741765508966
2514,<rdkit.Chem.rdchem.Mol object at 0x14b2319725f0>,604.3264476634754,trajectory_00,rank_01,lead_0436,confid_11,27,22.382461024573164
2741,<rdkit.Chem.rdchem.Mol object at 0x14b231990ac0>,604.3859398134423,trajectory_00,rank_01,lead_0351,confid_5,27,22.384664437534898
4962,<rdkit.Chem.rdchem.Mol object at 0x14b2317865f0>,604.4697163100727,trajectory_01,rank_00,lead_0327,confid_18,28,21.58820415393117
1177,<rdkit.Chem.rdchem.Mol object at 0x14b231a6f3c0>,604.6089828176634,trajectory_04,rank_00,lead_0049,confid_15,28,21.593177957773694
5651,<rdkit.Chem.rdchem.Mol object at 0x14b2316e5820>,605.2154830497659,trajectory_01,rank_01,lead_0144,confid_18,28,21.614838680348782
1090,<rdkit.Chem.rdchem.Mol object at 0x14b231db9cf0>,605.4243654802688,trajectory_04,rank_00,lead_0430,confid_16,28,21.622298767152454
5599,<rdkit.Chem.rdchem.Mol object at 0x14b2316e0120>,605.9073807998878,trajectory_01,rank_01,lead_0246,confid_3,26,23.304130030764917
47,<rdkit.Chem.rdchem.Mol object at 0x14b2318ff510>,606.2929135981714,trajectory_02,rank_00,lead_0495,confid_17,29,20.906652193040394
1373,<rdkit.Chem.rdchem.Mol object at 0x14b231a8bac0>,606.3731466438094,trajectory_04,rank_00,lead_0125,confid_1,27,22.45826469051146
4996,<rdkit.Chem.rdchem.Mol object at 0x14b23178c510>,607.8036040307411,trajectory_01,rank_00,lead_0396,confid_16,28,21.70727157252647
4943,<rdkit.Chem.rdchem.Mol object at 0x14b231781d60>,609.4594501323938,trajectory_01,rank_00,lead_0359,confid_15,31,19.659982262335284
2124,<rdkit.Chem.rdchem.Mol object at 0x14b2319bb890>,610.2101602908341,trajectory_00,rank_00,lead_0068,confid_5,29,21.041729665201174
1151,<rdkit.Chem.rdchem.Mol object at 0x14b231a69820>,610.2267431362262,trajectory_04,rank_00,lead_0321,confid_6,28,21.793812254865223
2463,<rdkit.Chem.rdchem.Mol object at 0x14b231967f20>,610.4476157646666,trajectory_00,rank_01,lead_0314,confid_1,27,22.60917095424691
2606,<rdkit.Chem.rdchem.Mol object at 0x14b23197beb0>,610.5169398737813,trajectory_00,rank_01,lead_0376,confid_18,27,22.611738513843754
2247,<rdkit.Chem.rdchem.Mol object at 0x14b2319caf20>,610.5232654209823,trajectory_00,rank_00,lead_0444,confid_2,29,21.052526393826977
941,<rdkit.Chem.rdchem.Mol object at 0x14b231da0740>,611.2436640886166,trajectory_04,rank_00,lead_0047,confid_1,27,22.638654225504318
5310,<rdkit.Chem.rdchem.Mol object at 0x14b231739040>,612.2563220595556,trajectory_01,rank_00,lead_0282,confid_0,27,22.67616007627984
2518,<rdkit.Chem.rdchem.Mol object at 0x14b2319727b0>,613.0152290658376,trajectory_00,rank_01,lead_0175,confid_12,28,21.89340103806563
2075,<rdkit.Chem.rdchem.Mol object at 0x14b2319b52e0>,613.1502981346101,trajectory_00,rank_00,lead_0059,confid_16,29,21.14311372877966
339,<rdkit.Chem.rdchem.Mol object at 0x14b231e9c6d0>,613.3087354850477,trajectory_02,rank_00,lead_0045,confid_6,28,21.903883410180274
2191,<rdkit.Chem.rdchem.Mol object at 0x14b2319c4660>,613.399736268612,trajectory_00,rank_00,lead_0445,confid_3,27,22.71850875068933
5046,<rdkit.Chem.rdchem.Mol object at 0x14b231790b30>,616.2648649873726,trajectory_01,rank_00,lead_0323,confid_1,28,22.009459463834734
4894,<rdkit.Chem.rdchem.Mol object at 0x14b23177c7b0>,617.7515768420193,trajectory_01,rank_00,lead_0305,confid_6,30,20.59171922806731
5041,<rdkit.Chem.rdchem.Mol object at 0x14b231790900>,617.9685999118274,trajectory_01,rank_00,lead_0313,confid_14,28,22.07030713970812
3038,<rdkit.Chem.rdchem.Mol object at 0x14b231938eb0>,618.5668985938174,trajectory_05,rank_00,lead_0280,confid_8,28,22.091674949779193
555,<rdkit.Chem.rdchem.Mol object at 0x14b231cc7ba0>,618.9025231706458,trajectory_02,rank_01,lead_0115,confid_3,27,22.922315672986883
2328,<rdkit.Chem.rdchem.Mol object at 0x14b2319d8350>,621.7064388250145,trajectory_00,rank_00,lead_0301,confid_19,28,22.203801386607662
4877,<rdkit.Chem.rdchem.Mol object at 0x14b2317770b0>,621.8726050294088,trajectory_01,rank_00,lead_0265,confid_14,29,21.443882932048577
220,<rdkit.Chem.rdchem.Mol object at 0x14b23140a120>,622.8686526624616,trajectory_02,rank_00,lead_0371,confid_12,27,23.06920935786895
5157,<rdkit.Chem.rdchem.Mol object at 0x14b23171fc80>,623.8047716457172,trajectory_01,rank_00,lead_0180,confid_8,29,21.510509367093697
1047,<rdkit.Chem.rdchem.Mol object at 0x14b231dd39e0>,623.817671661317,trajectory_04,rank_00,lead_0419,confid_18,29,21.510954195217828
2313,<rdkit.Chem.rdchem.Mol object at 0x14b2319d5c80>,624.1911143250862,trajectory_00,rank_00,lead_0020,confid_7,25,24.96764457300345
3807,<rdkit.Chem.rdchem.Mol object at 0x14b2317e74a0>,624.2081810415268,trajectory_05,rank_01,lead_0236,confid_18,29,21.52442003591472
1328,<rdkit.Chem.rdchem.Mol object at 0x14b231a856d0>,624.4017994129429,trajectory_04,rank_00,lead_0218,confid_2,30,20.813393313764763
1297,<rdkit.Chem.rdchem.Mol object at 0x14b231a80900>,624.6058914610566,trajectory_04,rank_00,lead_0169,confid_12,27,23.133551535594687
4892,<rdkit.Chem.rdchem.Mol object at 0x14b23177c6d0>,625.3916178592199,trajectory_01,rank_00,lead_0433,confid_10,28,22.335414923543567
3959,<rdkit.Chem.rdchem.Mol object at 0x14b2317fa820>,625.7031834522921,trajectory_03,rank_00,lead_0113,confid_14,29,21.575971843182487
2009,<rdkit.Chem.rdchem.Mol object at 0x14b2319ac580>,626.5500919273319,trajectory_00,rank_00,lead_0287,confid_4,27,23.205558960271553
2169,<rdkit.Chem.rdchem.Mol object at 0x14b2319c0c80>,628.6588995631574,trajectory_00,rank_00,lead_0032,confid_2,27,23.283662946783608
277,<rdkit.Chem.rdchem.Mol object at 0x14b231dfd040>,629.026222201453,trajectory_02,rank_00,lead_0137,confid_10,27,23.297267488942705
1096,<rdkit.Chem.rdchem.Mol object at 0x14b231db9f90>,630.1066136666451,trajectory_04,rank_00,lead_0097,confid_11,28,22.50380763095161
526,<rdkit.Chem.rdchem.Mol object at 0x14b231cabeb0>,630.7627315334481,trajectory_02,rank_01,lead_0156,confid_4,27,23.361582649386968
2305,<rdkit.Chem.rdchem.Mol object at 0x14b2319d5900>,631.9852002151644,trajectory_00,rank_00,lead_0193,confid_18,27,23.40685926722831
2772,<rdkit.Chem.rdchem.Mol object at 0x14b231995890>,632.2333691655962,trajectory_00,rank_01,lead_0234,confid_11,28,22.57976318448558
92,<rdkit.Chem.rdchem.Mol object at 0x14b231910580>,632.8290544000843,trajectory_02,rank_00,lead_0134,confid_15,28,22.601037657145866
1114,<rdkit.Chem.rdchem.Mol object at 0x14b231a647b0>,635.4716754324191,trajectory_04,rank_00,lead_0406,confid_2,27,23.535987978978486
2574,<rdkit.Chem.rdchem.Mol object at 0x14b23197b040>,635.6936811810942,trajectory_00,rank_01,lead_0069,confid_7,27,23.544210414114602
2349,<rdkit.Chem.rdchem.Mol object at 0x14b2319d8c80>,637.1835999046687,trajectory_00,rank_00,lead_0213,confid_6,28,22.75655713945245
155,<rdkit.Chem.rdchem.Mol object at 0x14b2314157b0>,637.4799386645376,trajectory_02,rank_00,lead_0084,confid_0,30,21.24933128881792
240,<rdkit.Chem.rdchem.Mol object at 0x14b231e8b270>,640.2298315548272,trajectory_02,rank_00,lead_0358,confid_19,29,22.076890743269903
4790,<rdkit.Chem.rdchem.Mol object at 0x14b23176d970>,644.2046799471324,trajectory_03,rank_01,lead_0318,confid_12,28,23.00730999811187
929,<rdkit.Chem.rdchem.Mol object at 0x14b231da0200>,645.2092185708234,trajectory_04,rank_00,lead_0297,confid_4,29,22.248593743821495
79,<rdkit.Chem.rdchem.Mol object at 0x14b231919dd0>,645.3026065828795,trajectory_02,rank_00,lead_0128,confid_5,28,23.04652166367427
1218,<rdkit.Chem.rdchem.Mol object at 0x14b231a745f0>,648.8971802445939,trajectory_04,rank_00,lead_0329,confid_15,27,24.03322889794792
223,<rdkit.Chem.rdchem.Mol object at 0x14b23140a270>,648.9883347861849,trajectory_02,rank_00,lead_0368,confid_18,28,23.178154813792315
2438,<rdkit.Chem.rdchem.Mol object at 0x14b231967430>,650.4957503629963,trajectory_00,rank_01,lead_0143,confid_2,28,23.231991084392725
990,<rdkit.Chem.rdchem.Mol object at 0x14b231db6cf0>,652.1490122005946,trajectory_04,rank_00,lead_0251,confid_9,29,22.487896972434296
2623,<rdkit.Chem.rdchem.Mol object at 0x14b231981660>,652.800522129859,trajectory_00,rank_01,lead_0195,confid_10,28,23.314304361780678
4873,<rdkit.Chem.rdchem.Mol object at 0x14b231777e40>,652.8021712757759,trajectory_01,rank_00,lead_0061,confid_2,29,22.510419699164686
5516,<rdkit.Chem.rdchem.Mol object at 0x14b231752c10>,653.2763592801575,trajectory_01,rank_01,lead_0391,confid_3,28,23.33129854571991
4980,<rdkit.Chem.rdchem.Mol object at 0x14b231786dd0>,653.6502826555544,trajectory_01,rank_00,lead_0231,confid_13,26,25.14039548675209
3450,<rdkit.Chem.rdchem.Mol object at 0x14b2318345f0>,654.5738749916309,trajectory_05,rank_01,lead_0255,confid_17,28,23.377638392558246
1225,<rdkit.Chem.rdchem.Mol object at 0x14b231a74900>,654.7791171393285,trajectory_04,rank_00,lead_0480,confid_19,28,23.384968469261732
4979,<rdkit.Chem.rdchem.Mol object at 0x14b231786d60>,654.9845434085312,trajectory_01,rank_00,lead_0289,confid_5,30,21.832818113617705
968,<rdkit.Chem.rdchem.Mol object at 0x14b231db6350>,655.1036619278756,trajectory_04,rank_00,lead_0352,confid_8,27,24.263098589921317
1344,<rdkit.Chem.rdchem.Mol object at 0x14b231a85dd0>,655.1522411042753,trajectory_04,rank_00,lead_0217,confid_6,27,24.26489781867686
2816,<rdkit.Chem.rdchem.Mol object at 0x14b23199bc10>,655.5907198556481,trajectory_00,rank_01,lead_0010,confid_16,28,23.413954280558862
5198,<rdkit.Chem.rdchem.Mol object at 0x14b231724eb0>,655.8555151736399,trajectory_01,rank_00,lead_0158,confid_16,28,23.423411256201426
4960,<rdkit.Chem.rdchem.Mol object at 0x14b231786510>,656.3779246911918,trajectory_01,rank_00,lead_0354,confid_5,26,25.245304795815066
5205,<rdkit.Chem.rdchem.Mol object at 0x14b231729200>,656.935178735074,trajectory_01,rank_00,lead_0126,confid_13,30,21.897839291169134
1978,<rdkit.Chem.rdchem.Mol object at 0x14b2319a77b0>,657.0668745315315,trajectory_00,rank_00,lead_0251,confid_17,27,24.335810167834502
4301,<rdkit.Chem.rdchem.Mol object at 0x14b2317a70b0>,657.3184760354653,trajectory_03,rank_00,lead_0025,confid_3,27,24.34512874205427
1305,<rdkit.Chem.rdchem.Mol object at 0x14b231a80c80>,657.8246569947114,trajectory_04,rank_00,lead_0203,confid_3,28,23.49373774981112
2971,<rdkit.Chem.rdchem.Mol object at 0x14b231933120>,658.3051708070998,trajectory_05,rank_00,lead_0354,confid_14,27,24.38167299285555
2064,<rdkit.Chem.rdchem.Mol object at 0x14b2319b1dd0>,659.5817337530669,trajectory_00,rank_00,lead_0127,confid_0,27,24.428953101965444
2759,<rdkit.Chem.rdchem.Mol object at 0x14b2319952e0>,659.7231528230387,trajectory_00,rank_01,lead_0018,confid_17,27,24.43419084529773
1232,<rdkit.Chem.rdchem.Mol object at 0x14b231a74c10>,660.4442294200303,trajectory_04,rank_00,lead_0267,confid_8,28,23.587293907858225
1385,<rdkit.Chem.rdchem.Mol object at 0x14b231a8b0b0>,661.9266092755586,trajectory_04,rank_00,lead_0181,confid_3,29,22.825055492260642
2572,<rdkit.Chem.rdchem.Mol object at 0x14b231978f90>,662.9765134947729,trajectory_00,rank_01,lead_0059,confid_5,28,23.67773262481332
2615,<rdkit.Chem.rdchem.Mol object at 0x14b2319812e0>,663.3195862384039,trajectory_00,rank_01,lead_0372,confid_15,28,23.68998522280014
3522,<rdkit.Chem.rdchem.Mol object at 0x14b23183e5f0>,663.5256122563997,trajectory_05,rank_01,lead_0165,confid_9,28,23.697343294871416
2832,<rdkit.Chem.rdchem.Mol object at 0x14b23199e350>,663.8060268909608,trajectory_00,rank_01,lead_0178,confid_4,27,24.585408403368916
2629,<rdkit.Chem.rdchem.Mol object at 0x14b231981900>,664.5655379058771,trajectory_00,rank_01,lead_0089,confid_3,27,24.61353844095841
1993,<rdkit.Chem.rdchem.Mol object at 0x14b2319a7e40>,666.643412100412,trajectory_00,rank_00,lead_0473,confid_12,27,24.690496744459704
4995,<rdkit.Chem.rdchem.Mol object at 0x14b23178c4a0>,667.1929208589362,trajectory_01,rank_00,lead_0402,confid_13,28,23.828318602104865
2501,<rdkit.Chem.rdchem.Mol object at 0x14b23196d0b0>,667.5851563025351,trajectory_00,rank_01,lead_0121,confid_6,27,24.72537615935315
1217,<rdkit.Chem.rdchem.Mol object at 0x14b231a74580>,671.0523449100185,trajectory_04,rank_00,lead_0258,confid_14,29,23.13973603137995
1379,<rdkit.Chem.rdchem.Mol object at 0x14b231a8bd60>,671.541176591091,trajectory_04,rank_00,lead_0435,confid_11,28,23.983613449681823
2045,<rdkit.Chem.rdchem.Mol object at 0x14b2319b1580>,671.6683516936675,trajectory_00,rank_00,lead_0400,confid_8,28,23.988155417630985
5823,<rdkit.Chem.rdchem.Mol object at 0x14b2316ff4a0>,672.4222951016051,trajectory_01,rank_01,lead_0477,confid_11,27,24.904529448207594
2853,<rdkit.Chem.rdchem.Mol object at 0x14b23199ec80>,674.3383500886339,trajectory_00,rank_01,lead_0005,confid_9,28,24.083512503165498
937,<rdkit.Chem.rdchem.Mol object at 0x14b231da0580>,674.3925162925137,trajectory_04,rank_00,lead_0420,confid_11,29,23.254914354914266
2245,<rdkit.Chem.rdchem.Mol object at 0x14b2319cae40>,674.7389539276876,trajectory_00,rank_00,lead_0499,confid_7,27,24.99033162695139
4904,<rdkit.Chem.rdchem.Mol object at 0x14b23177cc10>,674.7853941225203,trajectory_01,rank_00,lead_0082,confid_1,29,23.268461866293805
2085,<rdkit.Chem.rdchem.Mol object at 0x14b2319b5740>,674.8791268083735,trajectory_00,rank_00,lead_0136,confid_6,28,24.10282595744191
5243,<rdkit.Chem.rdchem.Mol object at 0x14b23172f2e0>,675.6802580417401,trajectory_01,rank_00,lead_0497,confid_9,29,23.299319242818623
970,<rdkit.Chem.rdchem.Mol object at 0x14b231db6430>,675.8860117650171,trajectory_04,rank_00,lead_0223,confid_3,27,25.032815250556187
1154,<rdkit.Chem.rdchem.Mol object at 0x14b231a69970>,675.9877273867268,trajectory_04,rank_00,lead_0028,confid_11,30,22.532924246224226
